cls_loss,epoch,step
0.058073729276657104,15,3749
0.06713540107011795,16,3799
0.08698000758886337,16,3849
0.03676489740610123,16,3899
0.07170955836772919,16,3949
0.029727287590503693,17,3999
0.15259402990341187,17,4049
0.06349099427461624,17,4099
0.09765229374170303,17,4149
0.057027921080589294,17,4199
0.06842367351055145,18,4249
0.06633131951093674,18,4299
0.05815747007727623,18,4349
0.09330852329730988,18,4399
0.055064089596271515,18,4449
0.0654732882976532,19,4499
0.09877770394086838,19,4549
0.03994806855916977,19,4599
0.06524055451154709,19,4649
0.029445642605423927,19,4699
0.09034404903650284,20,4749
0.04309219866991043,20,4799
0.050907764583826065,20,4849
0.052644114941358566,20,4899
0.04471129551529884,21,4949
0.0501813106238842,21,4999
0.0492977648973465,21,5049
0.04831937327980995,21,5099
0.07196711003780365,21,5149
0.0604107528924942,22,5199
0.0825272649526596,22,5249
0.0529436320066452,22,5299
0.03734023869037628,22,5349
0.09431876987218857,22,5399
0.07590117305517197,23,5449
0.028858868405222893,23,5499
0.05339309573173523,23,5549
0.04307013377547264,23,5599
0.030989447608590126,24,5649
0.039271753281354904,24,5699
0.040575020015239716,24,5749
0.04277704656124115,24,5799
0.11717579513788223,24,5849
0.07313776761293411,25,5899
0.04165435582399368,25,5949
0.08239825069904327,25,5999
0.039033811539411545,25,6049
0.03154582157731056,25,6099
0.03411319851875305,26,6149
0.04344593361020088,26,6199
0.05103239417076111,26,6249
0.06812936812639236,26,6299
0.025740763172507286,27,6349
0.06612081080675125,27,6399
0.031885962933301926,27,6449
0.04020692780613899,27,6499
0.04188118875026703,27,6549
0.04244407266378403,28,6599
0.032544370740652084,28,6649
0.06174607574939728,28,6699
0.07299888134002686,28,6749
0.03721378371119499,28,6799
0.06191524863243103,29,6849
0.03225363790988922,29,6899
0.06181227043271065,29,6949
0.07526944577693939,29,6999
0.032950665801763535,29,7049
0.05530955642461777,30,7099
0.04736744239926338,30,7149
0.05116868391633034,30,7199
0.07136263698339462,30,7249
0.0533142127096653,31,7299
0.05454758182168007,31,7349
0.03216554969549179,31,7399
0.039428070187568665,31,7449
0.04934230446815491,31,7499
0.01706627570092678,32,7549
0.018901610746979713,32,7599
0.040120676159858704,32,7649
0.05196880176663399,32,7699
0.03808373957872391,32,7749
0.045903537422418594,33,7799
0.03879856318235397,33,7849
0.04048303887248039,33,7899
0.023928463459014893,33,7949
0.017893871292471886,34,7999
0.0326601006090641,34,8049
0.03483196347951889,34,8099
0.09038429707288742,34,8149
0.03671870008111,34,8199
0.039109546691179276,35,8249
0.11891971528530121,35,8299
0.051848623901605606,35,8349
0.0331832580268383,35,8399
0.04128604754805565,35,8449
0.042151812463998795,36,8499
0.05928071215748787,36,8549
0.03658238798379898,36,8599
0.059266481548547745,36,8649
0.060619715601205826,37,8699
0.024887770414352417,37,8749
0.011267436668276787,37,8799
0.06204069033265114,37,8849
0.038924578577280045,37,8899
0.025740815326571465,38,8949
0.02770853415131569,38,8999
0.05503068491816521,38,9049
0.04604053869843483,38,9099
0.0588783323764801,38,9149
0.04289872944355011,39,9199
0.051993973553180695,39,9249
0.02720976062119007,39,9299
0.050567660480737686,39,9349
0.028993835672736168,39,9399
0.04225829988718033,40,9449
0.05935843288898468,40,9499
0.03008558787405491,40,9549
0.05590476840734482,40,9599
0.04561105743050575,41,9649
0.023557651787996292,41,9699
0.024039622396230698,41,9749
0.048476692289114,41,9799
0.05642486736178398,41,9849
0.0614888072013855,42,9899
0.014765216037631035,42,9949
0.02150757983326912,42,9999
0.010106459259986877,42,10049
0.02308061346411705,42,10099
0.05797960236668587,43,10149
0.040573082864284515,43,10199
0.06452637910842896,43,10249
0.027615215629339218,43,10299
0.028081268072128296,44,10349
0.03291827067732811,44,10399
0.0357116237282753,44,10449
0.019852643832564354,44,10499
0.037431664764881134,44,10549
0.020817900076508522,45,10599
0.01424870453774929,45,10649
0.02179938741028309,45,10699
0.030719421803951263,45,10749
0.061855945736169815,45,10799
0.020170969888567924,46,10849
0.018140627071261406,46,10899
0.03927168622612953,46,10949
0.05878571420907974,46,10999
0.020717540755867958,47,11049
0.05764642357826233,47,11099
0.019126813858747482,47,11149
0.02032022550702095,47,11199
0.016360387206077576,47,11249
0.024668492376804352,48,11299
0.0432404987514019,48,11349
0.038672350347042084,48,11399
0.034057457000017166,48,11449
0.03223792463541031,48,11499
0.01777629554271698,49,11549
0.016644123941659927,49,11599
0.019369814544916153,49,11649
0.018918490037322044,49,11699
0.020523596554994583,49,11749
