ae_loss,epoch,step
0.005149560514837503,19,4599
0.004968096036463976,19,4649
0.004499928560107946,19,4699
0.004745000507682562,20,4749
0.00463460199534893,20,4799
0.004692785441875458,20,4849
0.004913536831736565,20,4899
0.004953366704285145,21,4949
0.005123339127749205,21,4999
0.004480294417589903,21,5049
0.00478065712377429,21,5099
0.005205747205764055,21,5149
0.004588108044117689,22,5199
0.004694685805588961,22,5249
0.004385204985737801,22,5299
0.0046723391860723495,22,5349
0.004515361972153187,22,5399
0.004526119213551283,23,5449
0.004308504518121481,23,5499
0.004762289114296436,23,5549
0.004709872882813215,23,5599
0.00443787919357419,24,5649
0.004316453821957111,24,5699
0.004329387564212084,24,5749
0.00428979005664587,24,5799
0.0042969542555511,24,5849
0.004328533541411161,25,5899
0.0045461831614375114,25,5949
0.004593429621309042,25,5999
0.004139354452490807,25,6049
0.004490921273827553,25,6099
0.004213274922221899,26,6149
0.004504009615629911,26,6199
0.004348259884864092,26,6249
0.004520848859101534,26,6299
0.004046735819429159,27,6349
0.004223333206027746,27,6399
0.004075228702276945,27,6449
0.004256234969943762,27,6499
0.004280541092157364,27,6549
0.004212131258100271,28,6599
0.004179342184215784,28,6649
0.004122453276067972,28,6699
0.004075438249856234,28,6749
0.004337029065936804,28,6799
0.0042444332502782345,29,6849
0.00388800329528749,29,6899
0.004145781509578228,29,6949
0.004102636594325304,29,6999
0.0041760606691241264,29,7049
0.003740612417459488,30,7099
0.004006627481430769,30,7149
0.004137929063290358,30,7199
0.0038654019590467215,30,7249
0.003772556083276868,31,7299
0.004096132703125477,31,7349
0.003971454221755266,31,7399
0.00394469453021884,31,7449
0.003938310779631138,31,7499
0.003782479790970683,32,7549
0.004001549445092678,32,7599
0.004039577674120665,32,7649
0.0037723700515925884,32,7699
0.003923632670193911,32,7749
0.004054222721606493,33,7799
0.0038862668443471193,33,7849
0.0037921748589724302,33,7899
0.0038253224920481443,33,7949
0.00381745514459908,34,7999
0.0038746707141399384,34,8049
0.0038706017658114433,34,8099
0.0038132783956825733,34,8149
0.003529211040586233,34,8199
0.003664142219349742,35,8249
0.0036755979526787996,35,8299
0.00397716136649251,35,8349
0.003769014263525605,35,8399
0.0034706664737313986,35,8449
0.0033105937764048576,36,8499
0.0036579174920916557,36,8549
0.0039000462274998426,36,8599
0.0035331477411091328,36,8649
0.003480715211480856,37,8699
0.0036249966360628605,37,8749
0.0035125412978231907,37,8799
0.003472293261438608,37,8849
0.0032299316953867674,37,8899
0.003461547428742051,38,8949
0.0034799333661794662,38,8999
0.0035762835759669542,38,9049
0.00356904580257833,38,9099
0.0038419116754084826,38,9149
0.003411158686503768,39,9199
0.003667996497824788,39,9249
0.00338052399456501,39,9299
0.0034062531776726246,39,9349
0.003624836914241314,39,9399
0.003717177314683795,40,9449
0.003372407052665949,40,9499
0.00358650553971529,40,9549
0.003530722577124834,40,9599
0.003386972239241004,41,9649
0.0035071142483502626,41,9699
0.003273347159847617,41,9749
0.003500653663650155,41,9799
0.003383432747796178,41,9849
0.003420939901843667,42,9899
0.0031520326156169176,42,9949
0.0034618033096194267,42,9999
0.0032351831905543804,42,10049
0.0034081097692251205,42,10099
0.0033504425082355738,43,10149
0.003187502734363079,43,10199
0.0031291753984987736,43,10249
0.0033348321449011564,43,10299
0.003599300980567932,44,10349
0.003315418027341366,44,10399
0.0031701275147497654,44,10449
0.0030846295412629843,44,10499
0.003346649929881096,44,10549
0.0032910783775150776,45,10599
0.003246529959142208,45,10649
0.0031475815922021866,45,10699
0.003273302223533392,45,10749
0.0032824636436998844,45,10799
0.0031651966273784637,46,10849
0.0032748065423220396,46,10899
0.003385086078196764,46,10949
0.003295323345810175,46,10999
0.0032794736325740814,47,11049
0.0030143309850245714,47,11099
0.003239863086491823,47,11149
0.00282844970934093,47,11199
0.003320245770737529,47,11249
0.003228497225791216,48,11299
0.0032635268289595842,48,11349
0.003146412083879113,48,11399
0.0033406324218958616,48,11449
0.0031572990119457245,48,11499
0.0031717868987470865,49,11549
0.003014753106981516,49,11599
0.0031016659922897816,49,11649
0.0032483558170497417,49,11699
0.003210236318409443,49,11749
